ID_Membre,Age,Sexe,Moyenne_Lycée,Filiére,Autres_Clubs,Projets_Realisés,Evaluation_Bureau,Soft_Skills,Score_Entretien,Experience_Professionnelle,Indice_Engagement,Cellule,Formations
589,20,Homme,18.7,MPI,1,5,2.65,6,5,No,1.8131844738649805,Cellule Developpement Commercial,"Time and stress management, Pitching, Public Speaking"
3330,19,Femme,16.45,IIA,4,9,3.075,1,9,No,1.413929291912946,Cellule Web,"Self Improvement, Git"
2404,25,Homme,11.8,GL,4,2,2.6,1,10,No,0.938830267965381,Cellule Mobile,"Risk Management, Docker"
2130,18,Homme,15.15,GL,1,4,2.9875,7,4,No,1.39045356068601,Cellule Developpement Commercial,"Self Improvement, Public Speaking"
3999,25,Homme,13.35,GL,4,5,3.6875,4,5,No,2.489187130147664,Cellule Mobile,"Time and stress management, Flutter"
4827,25,Homme,16.0,MPI,1,3,3.95,5,6,Yes,1.7664299824335263,Cellule Mobile,"Public Speaking, Flutter, Docker"
3742,22,Homme,10.2,MPI,0,7,4.6,2,9,No,0.797927049946809,Cellule Web,"Communication, Web Development"
3509,24,Femme,13.15,IIA,3,3,3.3125,1,6,No,1.6044832563830167,Cellule Qualité,"Risk Management, RSE, Quality Control"
2720,19,Homme,18.2,BIO,3,1,4.0125,3,6,No,1.006877177600228,Cellule Marketing,"Time and stress management, Digital Marketing"
5015,23,Homme,12.9,MPI,1,3,4.6125,1,5,Yes,1.4153902755601615,Cellule Qualité,"Self Improvement, Quality Assurance, ISO9001"
5021,19,Femme,19.6,IIA,2,2,4.45,7,6,No,3.4533844771177007,Cellule Qualité,"Leadership, RSE, Lean Management"
557,25,Homme,12.3,RT,2,5,3.425,9,6,No,1.328946320350951,Cellule RH,"Self Improvement, Leadership"
2470,24,Homme,18.4,IMI,3,5,2.8,9,4,No,3.5946471875738726,Cellule RH,"Time and stress management, Communication, Teamwork"
3739,23,Femme,16.2,RT,3,2,3.325,2,8,No,1.239339186185379,Cellule Mobile,"Time and stress management, Flutter"
1717,18,Femme,13.5,IIA,4,4,4.55,9,8,No,2.6024422345082785,Cellule RH,"Communication, Risk Management, Self Improvement"
2605,22,Homme,18.5,ART,4,0,3.7375,5,4,Yes,2.030877314357184,Cellule Marketing,"Public Speaking, UI/UX"
4832,23,Femme,14.5,IIA,1,2,4.1375,4,5,No,1.4702118899417411,Cellule Qualité,"Self Improvement, ISO9001, Lean Management"
1705,24,Femme,12.35,BIO,0,7,3.2625,6,5,No,1.91587274469096,Cellule Web,"Public Speaking, JavaScript"
2140,25,Femme,11.8,MPI,3,0,4.025,7,4,No,2.945587712174193,Cellule Marketing,"Teamwork, Negociations"
3240,19,Homme,12.25,BIO,3,8,3.325,9,8,Yes,1.1158640569945104,Cellule Web,"Public Speaking, JavaScript, Git"
2384,22,Homme,11.7,MPI,3,1,3.7,3,4,No,1.7915636766819727,Cellule Marketing,"Risk Management, Digital Marketing, Negociations"
1286,23,Femme,18.35,CH,3,6,3.9,3,6,No,2.0583269125217223,Cellule Web,"Teamwork, JavaScript"
4695,20,Femme,19.05,BIO,0,3,3.2,7,5,No,2.790207549017313,Cellule Developpement Commercial,"Public Speaking, Pitching, B2B Sales"
4920,22,Homme,18.75,BIO,1,2,2.6375,5,5,No,1.27347874075094,Cellule Web,"Public Speaking, Data Science"
3931,20,Femme,15.05,BIO,2,8,3.2375,1,9,No,-0.4549226680022924,Cellule Web,"Leadership, NestJS, Git"
4170,25,Homme,14.15,CH,4,7,3.2,7,6,Yes,2.316861103256233,Cellule Web,"Public Speaking, ReactJS, AI/ML"
1592,25,Femme,17.2,CUISINE,4,8,3.6375,8,8,No,2.415543121022908,Cellule Web,"Public Speaking, Docker, NestJS"
4881,19,Femme,17.15,CH,2,8,4.725,9,6,No,2.103392540930201,Cellule Web,"Communication, NestJS"
2163,25,Femme,13.3,MPI,1,5,2.65,4,8,No,0.808188731084456,Cellule Developpement Commercial,"Leadership, Pitching"
2397,23,Femme,18.9,MPI,2,6,4.0375,8,7,No,1.361107325974264,Cellule Web,"Risk Management, JavaScript, ReactJS"
318,22,Femme,11.8,IMI,0,1,4.1375,1,7,No,0.0847757674478024,Cellule Qualité,"Leadership, ISO9001"
4944,24,Femme,13.85,GL,4,9,4.225,9,6,No,3.06447441481012,Cellule Web,"Leadership, JavaScript"
3112,25,Homme,16.7,AGRI,0,2,4.0125,7,4,No,0.5575673698736737,Cellule Developpement Commercial,"Risk Management, Public Speaking, CRM"
4037,25,Femme,18.0,SPORT,1,3,2.5125,4,7,No,-0.033830356806354,Cellule Web,"Leadership, JavaScript, Data Science"
796,20,Homme,14.2,IMI,2,9,4.2125,5,4,No,1.989604524091988,Cellule Web,"Leadership, Web Development"
3021,24,Homme,17.6,RT,1,3,4.0,2,6,No,1.8428228145150205,Cellule Mobile,"Leadership, UI/UX, Docker"
1712,18,Femme,18.45,RT,3,5,3.0125,10,5,No,3.9786808334312953,Cellule RH,"Time and stress management, Leadership"
3388,24,Homme,11.4,RT,4,7,3.5125,2,5,Yes,1.9934853854217496,Cellule Web,"Communication, Data Science"
37,25,Homme,11.05,BIO,2,7,3.4,6,6,No,0.860120213672645,Cellule Web,"Leadership, AI/ML"
914,20,Femme,17.4,RT,3,9,4.3875,7,5,Yes,2.2939290884601067,Cellule Web,"Public Speaking, Docker, ReactJS"
3973,20,Homme,11.8,BIO,2,8,4.6,1,7,No,0.847493468251643,Cellule Web,"Risk Management, JavaScript, Docker"
4134,25,Femme,11.1,IMI,0,9,3.3,5,7,No,1.513085420097293,Cellule Web,"Communication, Data Science"
975,25,Homme,17.55,SPORT,4,3,3.1125,5,9,No,3.057898825291343,Cellule Marketing,"Time and stress management, Negociations, Digital Marketing"
984,24,Femme,14.35,AGRI,1,3,4.075,4,7,No,-0.5922708316433285,Cellule Qualité,"Risk Management, Lean Management"
4495,25,Homme,14.3,PHILO,4,7,4.35,5,8,No,1.6929913407299444,Cellule Web,"Self Improvement, Docker, Git"
1419,22,Homme,19.3,GL,3,1,4.1,10,10,Yes,1.494432980821358,Cellule RH,"Teamwork, Communication"
1561,21,Homme,12.3,IMI,4,4,4.8875,1,7,No,0.5532062819315949,Cellule Qualité,"Time and stress management, RSE"
4136,23,Homme,13.7,IMI,4,2,4.4125,6,8,No,2.701791899819466,Cellule Qualité,"Teamwork, ISO9001, Quality Assurance"
1356,25,Femme,18.65,CH,2,2,4.675,2,6,No,2.197246923645228,Cellule Marketing,"Risk Management, Negociations"
5224,21,Homme,15.3,IIA,2,1,4.75,1,7,No,-0.0353470532597572,Cellule Qualité,"Self Improvement, ISO9001, Quality Assurance"
988,25,Femme,13.3,IIA,2,6,4.15,10,10,No,4.426009713546936,Cellule Web,"Time and stress management, Data Science, Python"
2683,20,Homme,18.95,GL,2,0,4.7625,7,10,No,2.808057798281145,Cellule Marketing,"Risk Management, Digital Marketing, UI/UX"
1641,18,Femme,18.15,IIA,2,1,3.1625,7,6,No,2.4892545350763275,Cellule Qualité,"Self Improvement, Quality Control"
1291,25,Femme,19.7,IIA,0,8,2.625,7,7,Yes,1.5989481467964946,Cellule Web,"Public Speaking, Python, ReactJS"
3682,18,Femme,15.75,RT,3,7,3.4,1,8,No,1.5148655003619105,Cellule Web,"Self Improvement, Docker"
1381,25,Homme,10.15,BIO,3,5,4.925,8,5,No,2.8615035252061016,Cellule RH,"Self Improvement, Communication"
1934,24,Femme,16.7,BIO,4,0,5.0,2,5,No,1.8766007655111807,Cellule Marketing,"Leadership, Photoshop, UI/UX"
4639,18,Femme,18.75,GL,3,5,2.7875,7,5,No,1.9402313542109144,Cellule Marketing,"Public Speaking, Photoshop, Pitching"
3161,25,Femme,18.15,IIA,3,6,3.7625,3,7,No,1.5413256322706184,Cellule Web,"Teamwork, JavaScript"
2031,18,Homme,10.8,GL,2,4,3.2875,10,7,No,1.6056506253914875,Cellule RH,"Communication, Leadership"
893,25,Homme,16.05,IIA,1,6,4.5625,8,7,No,1.3362754471960254,Cellule Web,"Time and stress management, AI/ML"
4070,25,Homme,12.15,BIO,0,8,3.4125,10,9,No,1.43939236315269,Cellule Web,"Risk Management, AI/ML"
3,20,Femme,15.55,CUISINE,2,3,2.65,4,4,No,1.175146944205148,Cellule Marketing,"Teamwork, Content Creation"
2110,25,Femme,14.25,CH,4,2,2.725,9,6,No,4.277676821898509,Cellule RH,"Communication, Leadership, Time and stress management"
850,25,Homme,13.35,GL,3,8,3.275,8,6,Yes,1.4298084371056683,Cellule Web,"Time and stress management, ReactJS, Web Development"
2738,25,Homme,12.85,RT,2,8,3.675,4,7,No,0.2130066116942552,Cellule Web,"Public Speaking, NestJS"
2467,25,Homme,14.05,CH,4,7,2.6625,1,7,No,2.3411818664199697,Cellule Web,"Public Speaking, Web Development"
1915,18,Femme,17.05,BIO,0,4,4.9875,1,7,No,-2.3302875227463296,Cellule Qualité,"Communication, ISO9001, RSE"
1597,25,Homme,13.25,MPI,1,7,2.75,1,4,Yes,0.5052436997181832,Cellule Web,"Self Improvement, AI/ML, Data Science"
1914,25,Homme,13.75,IIA,2,9,3.4,4,5,No,1.750630099273559,Cellule Web,"Self Improvement, JavaScript"
5187,24,Homme,14.8,CUISINE,4,3,4.225,8,6,No,2.061302501670437,Cellule RH,"Self Improvement, Teamwork, Time and stress management"
2737,20,Femme,15.65,MPI,4,6,3.975,4,8,No,1.1147513138757774,Cellule Web,"Self Improvement, Data Science"
727,25,Homme,17.85,BIO,0,3,3.1125,3,5,No,0.8969846732331861,Cellule Qualité,"Time and stress management, ISO9001, Quality Assurance"
54,22,Femme,11.7,MPI,0,4,4.025,4,10,No,1.661436525632805,Cellule Web,"Self Improvement, Data Science, JavaScript"
1797,19,Femme,18.8,IIA,1,2,3.0625,10,5,No,2.457761439293769,Cellule RH,"Teamwork, Communication, Self Improvement"
3846,20,Femme,10.9,BIO,3,2,4.5375,10,7,No,2.831365953914532,Cellule RH,"Teamwork, Self Improvement"
2554,23,Femme,10.95,GL,2,6,3.9875,5,8,No,0.7519344019694915,Cellule Web,"Leadership, Python, ReactJS"
2801,21,Homme,10.05,CH,2,9,4.525,8,6,Yes,2.851521991339506,Cellule Web,"Teamwork, NestJS"
937,22,Homme,18.35,IIA,2,6,4.125,4,7,No,-0.3025836042378405,Cellule Web,"Communication, Web Development, JavaScript"
5091,25,Femme,14.6,MPI,1,1,4.5,7,9,No,2.439180494701568,Cellule Developpement Commercial,"Time and stress management, Public Speaking"
825,25,Femme,18.1,AGRI,2,1,4.0625,10,8,Yes,2.102038153182158,Cellule RH,"Time and stress management, Self Improvement, Leadership"
3402,25,Homme,13.0,RT,2,1,4.1,7,6,No,2.3350580290841174,Cellule Marketing,"Self Improvement, UI/UX, Photoshop"
1390,20,Femme,14.15,CH,1,5,3.5375,3,8,No,-0.3308643164339551,Cellule RH,"Public Speaking, Leadership, Teamwork"
3565,23,Homme,14.8,RT,3,0,4.35,10,9,No,3.4027844268951943,Cellule RH,"Leadership, Communication, Risk Management"
885,25,Homme,13.3,IIA,2,5,4.5125,7,4,No,0.8894241545341712,Cellule Qualité,"Teamwork, RSE, Quality Assurance"
1869,21,Homme,18.7,GL,3,6,2.525,10,10,No,5.152435805344309,Cellule Web,"Risk Management, Web Development, NestJS"
11,25,Homme,14.95,RT,1,1,4.025,3,4,Yes,2.746636996047666,Cellule Mobile,"Time and stress management, React Native, UI/UX"
3416,22,Femme,18.5,IIA,3,3,3.0125,9,10,No,1.7016145608117088,Cellule RH,"Teamwork, Self Improvement"
1464,18,Femme,19.75,RT,2,8,3.1875,8,5,No,2.7765569630557665,Cellule Web,"Risk Management, NestJS, Docker"
807,25,Femme,10.95,MPI,0,1,4.3375,6,6,No,2.873452090298537,Cellule Developpement Commercial,"Risk Management, Negotiation, Pitching"
4332,25,Femme,14.95,RT,2,2,2.5125,10,7,No,2.843800713771199,Cellule RH,"Public Speaking, Teamwork"
4069,18,Femme,13.15,CH,3,4,4.5625,9,7,No,1.8515713658091848,Cellule RH,"Teamwork, Leadership, Communication"
2109,23,Homme,11.4,BIO,0,2,3.475,2,7,No,0.2748255716168358,Cellule Developpement Commercial,"Self Improvement, CRM"
5465,25,Homme,13.4,RT,2,2,2.7625,9,7,No,2.646083615316409,Cellule RH,"Self Improvement, Time and stress management, Public Speaking"
5450,21,Femme,15.65,GL,1,8,2.9375,2,10,No,0.2907175618868959,Cellule Web,"Leadership, Git, AI/ML"
2235,22,Homme,18.8,BIO,4,4,3.275,7,4,No,0.945112563771704,Cellule Marketing,"Risk Management, E-Branding, Pitching"
964,21,Femme,18.6,IMI,3,6,2.575,8,9,Yes,1.346667596794255,Cellule Web,"Risk Management, Web Development"
2633,25,Homme,15.75,IMI,0,8,4.775,6,5,No,1.5944521423782971,Cellule Web,"Public Speaking, Python, Git"
705,19,Femme,16.45,IMI,0,2,4.55,7,8,No,1.89298645851446,Cellule Qualité,"Communication, RSE, Lean Management"
432,25,Homme,13.5,RT,1,4,2.525,10,7,No,2.8320061988219427,Cellule RH,"Self Improvement, Communication"
146,22,Femme,12.35,RT,0,3,4.8,2,6,No,0.9825713188088052,Cellule Mobile,"Teamwork, Flutter, Git"
2034,21,Homme,12.4,CH,0,7,3.6375,9,6,Yes,2.57966053226934,Cellule Web,"Leadership, Git, Docker"
4624,25,Homme,13.25,BIO,3,3,3.4,3,5,No,0.7326524371119505,Cellule Marketing,"Teamwork, UI/UX, Photoshop"
1166,25,Homme,18.75,BIO,4,2,2.6875,4,5,No,3.4415686206579004,Cellule Marketing,"Communication, Pitching, Negociations"
3501,21,Femme,19.75,BIO,3,6,4.3625,6,7,No,1.7331755881853126,Cellule Web,"Time and stress management, Git, Python"
2051,25,Homme,17.1,RT,4,3,3.9,9,9,No,3.4720022709192744,Cellule RH,"Communication, Leadership, Teamwork"
3761,19,Femme,11.25,GL,4,5,2.9,8,10,No,2.105286868910942,Cellule RH,"Risk Management, Leadership"
2625,19,Homme,14.05,GL,3,8,3.875,2,4,No,3.755300139910894,Cellule Web,"Self Improvement, Git, JavaScript"
4392,21,Homme,17.1,BIO,4,1,4.75,10,9,No,3.666545311450127,Cellule RH,"Communication, Time and stress management, Self Improvement"
4270,25,Homme,10.95,IIA,2,3,4.3125,9,8,Yes,3.473631749859772,Cellule RH,"Time and stress management, Risk Management"
2425,25,Femme,16.7,IMI,3,4,2.7,2,4,No,0.1456373317670154,Cellule Qualité,"Public Speaking, ISO9001, Lean Management"
1263,25,Femme,11.4,IMI,1,7,4.35,1,10,No,0.3311782768099893,Cellule Web,"Time and stress management, AI/ML"
1772,20,Homme,12.75,IMI,2,5,3.325,10,9,Yes,3.1861658003927835,Cellule RH,"Time and stress management, Leadership, Communication"
3512,18,Femme,18.2,CH,2,9,3.075,2,7,No,1.4419406495694091,Cellule Web,"Time and stress management, Docker"
272,25,Femme,15.15,RT,1,3,2.85,5,10,No,3.858199285668253,Cellule Mobile,"Risk Management, Docker, UI/UX"
245,20,Homme,16.95,RT,4,8,4.675,1,5,No,0.5743463171978578,Cellule Web,"Communication, JavaScript, Git"
2033,25,Femme,18.3,PHILO,0,0,3.9375,1,6,Yes,1.8748596729140647,Cellule RH,"Leadership, Self Improvement, Teamwork"
4355,25,Homme,16.8,IMI,1,4,4.7875,1,10,Yes,0.8076766534011138,Cellule Qualité,"Time and stress management, ISO9001"
814,24,Homme,12.85,RT,1,3,4.6875,10,9,No,1.1298869739406403,Cellule RH,"Leadership, Self Improvement, Risk Management"
3811,25,Homme,10.15,BIO,4,0,3.4875,4,6,No,0.4052969327332045,Cellule Marketing,"Leadership, Photoshop"
5399,25,Homme,14.7,MPI,2,9,3.725,9,6,No,3.245802872562928,Cellule Web,"Time and stress management, NestJS, Git"
1805,25,Femme,11.15,MPI,4,2,3.8625,5,8,Yes,1.051736711247382,Cellule Marketing,"Risk Management, Photoshop, Negociations"
2462,18,Homme,17.9,RT,1,0,4.3625,8,8,No,2.903532897892024,Cellule RH,"Risk Management, Self Improvement"
546,20,Homme,16.1,RT,0,8,4.625,9,7,No,1.634368589682368,Cellule Web,"Teamwork, JavaScript"
3242,25,Femme,18.05,CH,2,8,3.8375,4,5,No,0.5793176816482895,Cellule Web,"Public Speaking, Data Science"
739,21,Homme,11.1,BIO,0,3,3.1375,4,5,No,-0.0468509661253645,Cellule Web,"Teamwork, JavaScript, Git"
311,25,Femme,17.4,ART,1,8,2.85,6,8,No,2.342297327013903,Cellule Web,"Public Speaking, Python, Web Development"
3522,18,Femme,18.75,RT,3,7,2.725,3,6,No,1.7942241290134937,Cellule Web,"Time and stress management, Docker"
1132,21,Femme,15.35,RT,2,1,2.95,1,5,No,1.9168337755299545,Cellule Mobile,"Leadership, UI/UX, React Native"
5412,25,Femme,11.4,MPI,1,7,3.3125,3,9,No,0.9773683076476184,Cellule Web,"Leadership, AI/ML, Data Science"
4112,25,Homme,16.95,IMI,2,1,5.0,8,7,No,1.9742236995134643,Cellule RH,"Self Improvement, Leadership, Teamwork"
2770,18,Femme,15.8,BIO,1,1,3.5,8,6,No,1.514327369022152,Cellule RH,"Time and stress management, Self Improvement"
921,25,Femme,17.0,BIO,4,6,3.1,4,6,No,4.363872494619361,Cellule Web,"Communication, Python"
3588,25,Femme,17.3,GL,1,1,2.575,3,7,Yes,1.140205843946223,Cellule Mobile,"Risk Management, React Native"
3960,19,Homme,14.5,RT,3,7,4.6125,7,7,No,1.5162343344136031,Cellule Web,"Risk Management, Docker"
39,25,Homme,18.55,MPI,2,4,4.2375,7,8,No,1.4907866374008654,Cellule Marketing,"Time and stress management, Negociations"
2984,25,Homme,17.05,IIA,2,5,3.0,3,6,No,1.2866976994143968,Cellule Qualité,"Self Improvement, Quality Assurance"
5488,25,Femme,12.0,CH,1,9,3.8125,8,9,No,0.3493365689338674,Cellule Web,"Risk Management, AI/ML"
2668,25,Femme,12.85,PHILO,1,2,3.35,9,9,No,1.7963739271019992,Cellule RH,"Leadership, Risk Management, Teamwork"
3224,20,Homme,12.45,BIO,3,5,3.425,5,6,Yes,1.1235008595069995,Cellule Marketing,"Teamwork, Content Creation, Digital Marketing"
1183,25,Homme,10.0,GL,0,9,3.75,2,5,No,-0.8228950195555639,Cellule Web,"Risk Management, Web Development"
615,22,Homme,17.7,IMI,3,5,4.9875,6,10,Yes,2.638296079049633,Cellule Qualité,"Self Improvement, Lean Management"
5398,22,Femme,10.15,IMI,0,9,3.9625,10,4,No,1.2432360229840738,Cellule Web,"Time and stress management, NestJS, Data Science"
1467,23,Homme,12.95,GL,4,1,3.1375,9,6,No,1.0314957865619463,Cellule RH,"Teamwork, Time and stress management, Public Speaking"
3043,19,Femme,14.15,MPI,0,2,2.625,7,5,No,0.8910363742925014,Cellule Developpement Commercial,"Risk Management, Public Speaking"
935,20,Femme,12.05,BIO,3,3,4.525,2,5,Yes,0.7498847170634609,Cellule Marketing,"Self Improvement, Content Creation, E-Branding"
2420,18,Homme,16.65,RT,1,3,3.525,9,8,Yes,1.7243663342344644,Cellule RH,"Risk Management, Leadership, Communication"
4970,20,Femme,18.75,RT,4,0,3.15,1,6,No,0.1929783521427843,Cellule Mobile,"Self Improvement, Docker, UI/UX"
4464,23,Homme,18.7,ART,4,3,3.1,7,9,No,1.91395024296482,Cellule Marketing,"Risk Management, E-Branding, Digital Marketing"
827,25,Homme,17.8,IIA,3,5,3.8375,1,4,No,0.1837258994362749,Cellule Qualité,"Communication, ISO9001"
1522,25,Homme,13.3,AGRI,2,5,4.5125,7,4,No,3.290758424122428,Cellule Marketing,"Leadership, Pitching"
2931,25,Homme,13.2,CUISINE,2,6,3.225,8,8,No,1.4519039353783532,Cellule Web,"Public Speaking, NestJS, JavaScript"
4233,25,Homme,15.95,GL,0,0,3.7625,9,7,Yes,0.5888280707192188,Cellule RH,"Public Speaking, Teamwork, Communication"
629,20,Femme,11.65,BIO,0,5,4.65,7,8,No,0.8533199154127348,Cellule Developpement Commercial,"Risk Management, CRM, B2B Sales"
3854,18,Homme,16.15,RT,2,8,3.95,9,5,No,2.407880184694728,Cellule Web,"Leadership, NestJS"
391,22,Femme,15.1,IIA,0,3,2.925,6,7,Yes,1.641307151699246,Cellule Qualité,"Public Speaking, ISO9001, RSE"
5361,20,Homme,13.05,BIO,1,9,4.1625,6,4,Yes,1.6094084718329702,Cellule Web,"Public Speaking, JavaScript"
3991,21,Femme,14.05,SPORT,4,5,4.1625,1,4,No,1.4367828331742347,Cellule Marketing,"Leadership, Pitching, Digital Marketing"
401,19,Homme,15.8,RT,1,4,3.0375,4,7,No,1.40734561670797,Cellule Mobile,"Risk Management, Flutter, Docker"
3360,18,Homme,20.0,BIO,3,9,4.0,8,10,No,2.437360422672765,Cellule Web,"Teamwork, Git, ReactJS"
47,18,Femme,13.6,CH,1,3,4.7,8,6,No,1.7131038418380151,Cellule RH,"Risk Management, Self Improvement, Teamwork"
5278,23,Homme,10.9,IMI,2,0,3.6,6,10,No,3.487141635072565,Cellule Qualité,"Communication, ISO9001, RSE"
5415,21,Femme,14.7,RT,2,2,3.2125,6,10,No,2.5510994545073102,Cellule Marketing,"Risk Management, Photoshop"
3643,20,Homme,18.1,MPI,4,6,4.2375,3,6,No,2.4654168236917786,Cellule Web,"Risk Management, Python"
3727,22,Homme,11.15,GL,4,0,3.2375,4,7,No,-0.2111353090078851,Cellule Mobile,"Time and stress management, Flutter"
5340,22,Homme,15.8,GL,4,1,2.65,10,6,No,4.896456368290038,Cellule RH,"Time and stress management, Teamwork, Communication"
2422,25,Homme,18.6,IMI,0,7,4.4,7,9,No,0.4372674347153878,Cellule Web,"Time and stress management, JavaScript"
1751,23,Femme,14.95,IMI,4,6,4.375,5,4,No,1.9224557436844485,Cellule Web,"Communication, JavaScript"
5319,22,Homme,16.25,PHILO,1,8,4.475,6,4,No,0.8980555580648232,Cellule Web,"Time and stress management, NestJS"
4510,25,Femme,16.75,MPI,4,4,3.225,8,6,No,2.448585764286267,Cellule RH,"Teamwork, Risk Management, Time and stress management"
4063,25,Homme,17.9,RT,3,7,2.5125,4,4,No,4.514654444472553,Cellule Web,"Leadership, ReactJS"
339,19,Femme,13.7,RT,1,9,4.9,6,5,No,2.0779785236395574,Cellule Web,"Public Speaking, Docker"
216,23,Homme,13.65,IIA,4,7,4.6875,4,5,Yes,2.739653151724672,Cellule Web,"Public Speaking, Docker"
3664,23,Homme,18.5,IMI,4,8,3.65,6,8,No,1.3803356613078848,Cellule Web,"Public Speaking, JavaScript"
1342,24,Femme,16.25,GL,2,1,3.1125,10,8,Yes,2.451030690232704,Cellule RH,"Time and stress management, Communication, Public Speaking"
5038,24,Homme,12.15,CH,2,5,3.0125,8,9,No,3.5565833858279823,Cellule RH,"Time and stress management, Teamwork, Public Speaking"
3895,19,Homme,12.1,IMI,1,2,3.6625,5,7,No,0.746350694652818,Cellule Qualité,"Self Improvement, Lean Management, ISO9001"
3641,18,Homme,12.4,IIA,3,8,4.0,2,4,No,1.1499444129674732,Cellule Web,"Risk Management, ReactJS, AI/ML"
330,22,Homme,14.0,BIO,1,8,2.725,4,9,No,2.5711703274936086,Cellule Web,"Leadership, Git, Data Science"
3005,18,Femme,12.8,MPI,4,0,3.825,1,10,No,1.007528893939127,Cellule Marketing,"Time and stress management, UI/UX, Pitching"
5260,25,Femme,16.85,IMI,1,6,4.9875,5,5,No,0.2013795748221878,Cellule Web,"Self Improvement, NestJS, ReactJS"
3116,20,Homme,19.35,CH,0,1,3.55,9,7,No,2.0612505312338563,Cellule RH,"Leadership, Communication, Time and stress management"
5322,25,Femme,14.75,BIO,4,7,4.4875,5,7,No,1.2448774206506472,Cellule Web,"Self Improvement, Git"
2323,25,Homme,18.45,IMI,3,4,3.2375,6,8,No,2.771340076450466,Cellule Qualité,"Self Improvement, ISO9001"
4198,20,Femme,19.35,BIO,0,3,3.4,3,6,No,1.666674689589154,Cellule Qualité,"Public Speaking, Lean Management"
3550,24,Homme,13.35,RT,2,2,2.825,2,5,No,2.276965386088188,Cellule Mobile,"Teamwork, Git"
1459,25,Femme,11.0,CUISINE,3,7,4.1125,7,6,No,2.6754558576272527,Cellule Web,"Risk Management, NestJS, Python"
172,25,Femme,11.35,IIA,3,3,3.05,9,5,No,2.141698246053969,Cellule RH,"Self Improvement, Risk Management, Leadership"
4204,21,Homme,15.9,BIO,3,7,4.2,2,6,No,0.5367138958214183,Cellule Web,"Time and stress management, Web Development"
4846,25,Homme,11.15,GL,0,7,3.4375,2,9,Yes,-0.1123742406766935,Cellule Web,"Communication, NestJS"
3570,18,Homme,15.5,CH,2,0,2.5375,3,7,No,2.274333004770244,Cellule Marketing,"Time and stress management, Negociations, Content Creation"
4227,22,Homme,11.45,GL,1,3,3.85,1,9,No,0.7221337716337128,Cellule Mobile,"Public Speaking, Flutter"
5094,21,Homme,15.5,BIO,2,9,3.4,1,8,No,0.6851977512409364,Cellule Web,"Public Speaking, JavaScript, Data Science"
4538,25,Femme,17.5,CH,3,9,4.875,8,5,No,1.4324670857457271,Cellule Web,"Communication, ReactJS, NestJS"
939,25,Homme,14.45,CH,0,8,3.3875,6,6,No,0.5971793442160386,Cellule Web,"Time and stress management, Git, AI/ML"
61,21,Femme,18.65,RT,4,3,2.55,6,8,No,0.823607843015751,Cellule Marketing,"Risk Management, Digital Marketing"
1241,18,Femme,18.6,CH,3,9,3.425,4,5,No,0.718491348952049,Cellule Web,"Self Improvement, NestJS, Python"
4604,25,Homme,19.45,GL,3,2,4.45,3,8,Yes,0.9739651573324196,Cellule Mobile,"Teamwork, React Native"
2121,23,Femme,19.55,RT,3,9,4.425,10,6,No,0.9298961822881644,Cellule Web,"Self Improvement, Git, Web Development"
1525,25,Femme,17.55,IMI,3,9,4.375,3,5,Yes,1.54977368718096,Cellule Web,"Leadership, Python"
154,18,Femme,16.7,GL,0,3,3.775,10,6,Yes,2.978889558556779,Cellule RH,"Teamwork, Self Improvement, Risk Management"
482,25,Femme,18.4,RT,2,2,3.725,9,5,Yes,3.2447743757817,Cellule RH,"Risk Management, Public Speaking, Time and stress management"
3921,25,Femme,10.5,GL,4,9,3.025,2,8,No,0.3903052571588925,Cellule Web,"Risk Management, Data Science, AI/ML"
1763,25,Femme,10.8,GL,4,6,3.7875,10,8,No,3.655904195170703,Cellule Web,"Risk Management, Git"
751,25,Femme,12.85,BIO,1,2,3.35,9,9,No,0.3412605135768858,Cellule RH,"Time and stress management, Self Improvement, Risk Management"
1786,20,Homme,18.95,CH,2,4,3.675,4,9,No,1.3920273586833825,Cellule Marketing,"Teamwork, Digital Marketing, Negociations"
2712,22,Femme,13.7,MPI,3,6,4.325,7,5,No,3.108919269392719,Cellule Web,"Communication, JavaScript"
5068,18,Homme,11.75,IMI,3,3,2.6,5,10,No,3.0496720188787467,Cellule Qualité,"Teamwork, ISO9001"
4194,18,Homme,14.75,CH,1,8,2.9,1,4,No,0.3940516456958643,Cellule Web,"Public Speaking, Docker, Data Science"
1334,24,Homme,17.7,BIO,3,9,3.8875,2,7,No,1.119608318237592,Cellule Web,"Communication, Git, Data Science"
4902,25,Femme,11.15,MPI,4,4,4.0,4,5,No,2.330880232214457,Cellule Marketing,"Teamwork, UI/UX, Photoshop"
2855,25,Femme,10.2,RT,2,4,3.975,1,7,No,0.4975303135118717,Cellule Mobile,"Public Speaking, Docker, React Native"
187,19,Homme,18.15,CUISINE,4,1,4.7875,6,10,Yes,3.482112312993141,Cellule Marketing,"Time and stress management, E-Branding"
1137,25,Homme,16.95,MPI,0,8,2.9625,7,6,No,1.8632885301181064,Cellule Web,"Leadership, ReactJS, Data Science"
2059,18,Femme,11.0,IIA,2,1,3.6,7,9,No,3.710613372581925,Cellule Qualité,"Teamwork, Quality Assurance"
4616,21,Femme,14.3,RT,3,6,3.9375,2,9,No,0.7753375929331968,Cellule Web,"Public Speaking, AI/ML, Git"
